NBHDNo,NBHDName,POPULATION_2023,Year,Type_of_Crime,Rate_of_Crime
170,Yonge-Bay Corridor,14731,2014,THEFTFROMMV,1172.480591
170,Yonge-Bay Corridor,14731,2015,THEFTFROMMV,941.4130249
170,Yonge-Bay Corridor,14731,2016,THEFTFROMMV,682.6233521
170,Yonge-Bay Corridor,14731,2017,THEFTFROMMV,737.3042603
170,Yonge-Bay Corridor,14731,2018,THEFTFROMMV,897.6803589
170,Yonge-Bay Corridor,14731,2019,THEFTFROMMV,1308.039429
170,Yonge-Bay Corridor,14731,2020,THEFTFROMMV,1002.078369
170,Yonge-Bay Corridor,14731,2021,THEFTFROMMV,464.3738098
170,Yonge-Bay Corridor,14731,2022,THEFTFROMMV,726.3593782
170,Yonge-Bay Corridor,14731,2023,THEFTFROMMV,515.9188232
170,Yonge-Bay Corridor,14731,2014,THEFTOVER,358.5271301
170,Yonge-Bay Corridor,14731,2015,THEFTOVER,274.1979675
170,Yonge-Bay Corridor,14731,2016,THEFTOVER,233.301651
170,Yonge-Bay Corridor,14731,2017,THEFTOVER,289.9511108
170,Yonge-Bay Corridor,14731,2018,THEFTOVER,349.5392456
170,Yonge-Bay Corridor,14731,2019,THEFTOVER,481.9092712
170,Yonge-Bay Corridor,14731,2020,THEFTOVER,259.7980957
170,Yonge-Bay Corridor,14731,2021,THEFTOVER,188.6518707
170,Yonge-Bay Corridor,14731,2022,THEFTOVER,358.826416
170,Yonge-Bay Corridor,14731,2023,THEFTOVER,346.2086792
169,Bay-Cloverhill,19055,2014,ASSAULT,742.6449585
169,Bay-Cloverhill,19055,2015,ASSAULT,685.0722656
169,Bay-Cloverhill,19055,2016,ASSAULT,807.8817749
169,Bay-Cloverhill,19055,2017,ASSAULT,971.9767456
169,Bay-Cloverhill,19055,2018,ASSAULT,818.2313843
169,Bay-Cloverhill,19055,2019,ASSAULT,958.671875
169,Bay-Cloverhill,19055,2020,ASSAULT,573.7006836
169,Bay-Cloverhill,19055,2021,ASSAULT,817.256897
169,Bay-Cloverhill,19055,2022,ASSAULT,647.5985107
169,Bay-Cloverhill,19055,2023,ASSAULT,745.2112427
169,Bay-Cloverhill,19055,2014,AUTOTHEFT,42.84490204
169,Bay-Cloverhill,19055,2015,AUTOTHEFT,27.40289116
169,Bay-Cloverhill,19055,2016,AUTOTHEFT,39.40886688
169,Bay-Cloverhill,19055,2017,AUTOTHEFT,44.18076324
169,Bay-Cloverhill,19055,2018,AUTOTHEFT,90.91460419
169,Bay-Cloverhill,19055,2019,AUTOTHEFT,75.99228668
169,Bay-Cloverhill,19055,2020,AUTOTHEFT,51.12184143
169,Bay-Cloverhill,19055,2021,AUTOTHEFT,122.3105545
169,Bay-Cloverhill,19055,2022,AUTOTHEFT,75.55315399
169,Bay-Cloverhill,19055,2023,AUTOTHEFT,89.21543121
169,Bay-Cloverhill,19055,2014,BIKETHEFT,556.9837036
169,Bay-Cloverhill,19055,2015,BIKETHEFT,596.0128784
169,Bay-Cloverhill,19055,2016,BIKETHEFT,650.2462769
169,Bay-Cloverhill,19055,2017,BIKETHEFT,624.8422241
169,Bay-Cloverhill,19055,2018,BIKETHEFT,581.8534546
169,Bay-Cloverhill,19055,2019,BIKETHEFT,409.189209
169,Bay-Cloverhill,19055,2020,BIKETHEFT,335.1320496
169,Bay-Cloverhill,19055,2021,BIKETHEFT,322.4551086
169,Bay-Cloverhill,19055,2022,BIKETHEFT,356.8617161
169,Bay-Cloverhill,19055,2023,BIKETHEFT,293.8861084
169,Bay-Cloverhill,19055,2014,BREAKENTER,185.6612396
169,Bay-Cloverhill,19055,2015,BREAKENTER,308.2825317
169,Bay-Cloverhill,19055,2016,BREAKENTER,380.9523926
169,Bay-Cloverhill,19055,2017,BREAKENTER,340.8230286
169,Bay-Cloverhill,19055,2018,BREAKENTER,430.3291016
169,Bay-Cloverhill,19055,2019,BREAKENTER,479.3359375
169,Bay-Cloverhill,19055,2020,BREAKENTER,448.736145
169,Bay-Cloverhill,19055,2021,BREAKENTER,211.2636871
169,Bay-Cloverhill,19055,2022,BREAKENTER,232.0561218
169,Bay-Cloverhill,19055,2023,BREAKENTER,320.125946
169,Bay-Cloverhill,19055,2014,HOMICIDE,0.0
169,Bay-Cloverhill,19055,2015,HOMICIDE,0.0
169,Bay-Cloverhill,19055,2016,HOMICIDE,0.0
169,Bay-Cloverhill,19055,2017,HOMICIDE,0.0
169,Bay-Cloverhill,19055,2018,HOMICIDE,0.0
169,Bay-Cloverhill,19055,2019,HOMICIDE,5.845560074
169,Bay-Cloverhill,19055,2020,HOMICIDE,0.0
169,Bay-Cloverhill,19055,2021,HOMICIDE,0.0
169,Bay-Cloverhill,19055,2022,HOMICIDE,0.0
169,Bay-Cloverhill,19055,2023,HOMICIDE,0.0
169,Bay-Cloverhill,19055,2014,ROBBERY,78.54898834
169,Bay-Cloverhill,19055,2015,ROBBERY,102.7608414
169,Bay-Cloverhill,19055,2016,ROBBERY,124.7947464
169,Bay-Cloverhill,19055,2017,ROBBERY,119.9192123
169,Bay-Cloverhill,19055,2018,ROBBERY,175.7682343
169,Bay-Cloverhill,19055,2019,ROBBERY,210.4401703
169,Bay-Cloverhill,19055,2020,ROBBERY,107.9238815
169,Bay-Cloverhill,19055,2021,ROBBERY,127.8701248
169,Bay-Cloverhill,19055,2022,ROBBERY,102.5364304
169,Bay-Cloverhill,19055,2023,ROBBERY,104.9593277
169,Bay-Cloverhill,19055,2014,SHOOTING,0.0
169,Bay-Cloverhill,19055,2015,SHOOTING,0.0
169,Bay-Cloverhill,19055,2016,SHOOTING,0.0
169,Bay-Cloverhill,19055,2017,SHOOTING,0.0
169,Bay-Cloverhill,19055,2018,SHOOTING,6.060973167
169,Bay-Cloverhill,19055,2019,SHOOTING,0.0
169,Bay-Cloverhill,19055,2020,SHOOTING,0.0
169,Bay-Cloverhill,19055,2021,SHOOTING,0.0
169,Bay-Cloverhill,19055,2022,SHOOTING,5.396654129
169,Bay-Cloverhill,19055,2023,SHOOTING,5.24796629
169,Bay-Cloverhill,19055,2014,THEFTFROMMV,257.069397
169,Bay-Cloverhill,19055,2015,THEFTFROMMV,171.2680664
169,Bay-Cloverhill,19055,2016,THEFTFROMMV,157.6354675
169,Bay-Cloverhill,19055,2017,THEFTFROMMV,94.67306519
169,Bay-Cloverhill,19055,2018,THEFTFROMMV,193.9511414
169,Bay-Cloverhill,19055,2019,THEFTFROMMV,192.9034882
169,Bay-Cloverhill,19055,2020,THEFTFROMMV,198.8071594
169,Bay-Cloverhill,19055,2021,THEFTFROMMV,111.1914139
169,Bay-Cloverhill,19055,2022,THEFTFROMMV,136.4471267
169,Bay-Cloverhill,19055,2023,THEFTFROMMV,209.9186554
169,Bay-Cloverhill,19055,2014,THEFTOVER,114.253067
169,Bay-Cloverhill,19055,2015,THEFTOVER,89.05939484
169,Bay-Cloverhill,19055,2016,THEFTOVER,85.38587952
169,Bay-Cloverhill,19055,2017,THEFTOVER,88.36152649
169,Bay-Cloverhill,19055,2018,THEFTOVER,60.60973358
169,Bay-Cloverhill,19055,2019,THEFTOVER,58.45560455
169,Bay-Cloverhill,19055,2020,THEFTOVER,39.76143265
169,Bay-Cloverhill,19055,2021,THEFTOVER,55.59570694
169,Bay-Cloverhill,19055,2022,THEFTOVER,48.56988525
169,Bay-Cloverhill,19055,2023,THEFTOVER,68.22356415
156,Bendale-Glen Andrew,20773,2014,ASSAULT,734.9390869
156,Bendale-Glen Andrew,20773,2015,ASSAULT,782.4064331
156,Bendale-Glen Andrew,20773,2016,ASSAULT,894.435791
156,Bendale-Glen Andrew,20773,2017,ASSAULT,849.9744263
156,Bendale-Glen Andrew,20773,2018,ASSAULT,916.5533447
156,Bendale-Glen Andrew,20773,2019,ASSAULT,1012.155823
156,Bendale-Glen Andrew,20773,2020,ASSAULT,660.0985107
156,Bendale-Glen Andrew,20773,2021,ASSAULT,634.6551514
156,Bendale-Glen Andrew,20773,2022,ASSAULT,809.9536743
156,Bendale-Glen Andrew,20773,2023,ASSAULT,1140.904053
156,Bendale-Glen Andrew,20773,2014,AUTOTHEFT,187.7581635
156,Bendale-Glen Andrew,20773,2015,AUTOTHEFT,195.6016083
156,Bendale-Glen Andrew,20773,2016,AUTOTHEFT,218.4087372
156,Bendale-Glen Andrew,20773,2017,AUTOTHEFT,128.008194
156,Bendale-Glen Andrew,20773,2018,AUTOTHEFT,196.4042969
156,Bendale-Glen Andrew,20773,2019,AUTOTHEFT,173.6541748
156,Bendale-Glen Andrew,20773,2020,AUTOTHEFT,226.6009827
156,Bendale-Glen Andrew,20773,2021,AUTOTHEFT,373.9053345
156,Bendale-Glen Andrew,20773,2022,AUTOTHEFT,404.9768372
156,Bendale-Glen Andrew,20773,2023,AUTOTHEFT,693.2075195
156,Bendale-Glen Andrew,20773,2014,BIKETHEFT,53.64519119
156,Bendale-Glen Andrew,20773,2015,BIKETHEFT,37.0057106
156,Bendale-Glen Andrew,20773,2016,BIKETHEFT,20.80083275
156,Bendale-Glen Andrew,20773,2017,BIKETHEFT,117.76754
156,Bendale-Glen Andrew,20773,2018,BIKETHEFT,10.07201481
156,Bendale-Glen Andrew,20773,2019,BIKETHEFT,14.88464355
156,Bendale-Glen Andrew,20773,2020,BIKETHEFT,4.92610836
156,Bendale-Glen Andrew,20773,2021,BIKETHEFT,19.67922783
156,Bendale-Glen Andrew,20773,2022,BIKETHEFT,28.88364704
156,Bendale-Glen Andrew,20773,2023,BIKETHEFT,48.13941193
156,Bendale-Glen Andrew,20773,2014,BREAKENTER,380.8808594
156,Bendale-Glen Andrew,20773,2015,BREAKENTER,174.4554901
156,Bendale-Glen Andrew,20773,2016,BREAKENTER,156.0062408
156,Bendale-Glen Andrew,20773,2017,BREAKENTER,138.2488403
156,Bendale-Glen Andrew,20773,2018,BREAKENTER,166.1882477
156,Bendale-Glen Andrew,20773,2019,BREAKENTER,148.8464355
156,Bendale-Glen Andrew,20773,2020,BREAKENTER,98.52217102
156,Bendale-Glen Andrew,20773,2021,BREAKENTER,93.47633362
156,Bendale-Glen Andrew,20773,2022,BREAKENTER,117.1017303
156,Bendale-Glen Andrew,20773,2023,BREAKENTER,139.6042938
156,Bendale-Glen Andrew,20773,2014,HOMICIDE,0.0
156,Bendale-Glen Andrew,20773,2015,HOMICIDE,0.0
156,Bendale-Glen Andrew,20773,2016,HOMICIDE,10.40041637
156,Bendale-Glen Andrew,20773,2017,HOMICIDE,0.0
156,Bendale-Glen Andrew,20773,2018,HOMICIDE,0.0
156,Bendale-Glen Andrew,20773,2019,HOMICIDE,4.961547852
156,Bendale-Glen Andrew,20773,2020,HOMICIDE,4.92610836
156,Bendale-Glen Andrew,20773,2021,HOMICIDE,0.0
156,Bendale-Glen Andrew,20773,2022,HOMICIDE,9.758477211
156,Bendale-Glen Andrew,20773,2023,HOMICIDE,0.0
156,Bendale-Glen Andrew,20773,2014,ROBBERY,278.9549866
156,Bendale-Glen Andrew,20773,2015,ROBBERY,290.7591553
156,Bendale-Glen Andrew,20773,2016,ROBBERY,249.6099854
156,Bendale-Glen Andrew,20773,2017,ROBBERY,343.0619507
156,Bendale-Glen Andrew,20773,2018,ROBBERY,221.5843353
156,Bendale-Glen Andrew,20773,2019,ROBBERY,173.6541748
156,Bendale-Glen Andrew,20773,2020,ROBBERY,93.59606171
156,Bendale-Glen Andrew,20773,2021,ROBBERY,241.0705566
156,Bendale-Glen Andrew,20773,2022,ROBBERY,263.4789124
156,Bendale-Glen Andrew,20773,2023,ROBBERY,264.7667542
156,Bendale-Glen Andrew,20773,2014,SHOOTING,5.364519119
156,Bendale-Glen Andrew,20773,2015,SHOOTING,5.286530018
156,Bendale-Glen Andrew,20773,2016,SHOOTING,15.60062408
156,Bendale-Glen Andrew,20773,2017,SHOOTING,25.60163879
156,Bendale-Glen Andrew,20773,2018,SHOOTING,5.036007404
156,Bendale-Glen Andrew,20773,2019,SHOOTING,14.88464355
156,Bendale-Glen Andrew,20773,2020,SHOOTING,34.48275757
156,Bendale-Glen Andrew,20773,2021,SHOOTING,24.59903526
156,Bendale-Glen Andrew,20773,2022,SHOOTING,34.15467072
156,Bendale-Glen Andrew,20773,2023,SHOOTING,4.813941002
156,Bendale-Glen Andrew,20773,2014,THEFTFROMMV,450.6195984
156,Bendale-Glen Andrew,20773,2015,THEFTFROMMV,338.3379211
156,Bendale-Glen Andrew,20773,2016,THEFTFROMMV,228.8091583
156,Bendale-Glen Andrew,20773,2017,THEFTFROMMV,327.7009583
156,Bendale-Glen Andrew,20773,2018,THEFTFROMMV,266.9083862
156,Bendale-Glen Andrew,20773,2019,THEFTFROMMV,248.0773926
156,Bendale-Glen Andrew,20773,2020,THEFTFROMMV,216.748764
156,Bendale-Glen Andrew,20773,2021,THEFTFROMMV,201.7120972
156,Bendale-Glen Andrew,20773,2022,THEFTFROMMV,332.161941
156,Bendale-Glen Andrew,20773,2023,THEFTFROMMV,365.8595276
156,Bendale-Glen Andrew,20773,2014,THEFTOVER,32.18711472
156,Bendale-Glen Andrew,20773,2015,THEFTOVER,42.29224014
156,Bendale-Glen Andrew,20773,2016,THEFTOVER,41.6016655
156,Bendale-Glen Andrew,20773,2017,THEFTOVER,87.04557037
156,Bendale-Glen Andrew,20773,2018,THEFTOVER,65.46809387
156,Bendale-Glen Andrew,20773,2019,THEFTOVER,39.69238281
156,Bendale-Glen Andrew,20773,2020,THEFTOVER,19.70443344
156,Bendale-Glen Andrew,20773,2021,THEFTOVER,34.43864822
156,Bendale-Glen Andrew,20773,2022,THEFTOVER,63.4301033
156,Bendale-Glen Andrew,20773,2023,THEFTOVER,96.27882385
155,Downsview,17003,2014,ASSAULT,722.5250244
155,Downsview,17003,2015,ASSAULT,804.9182129
155,Downsview,17003,2016,ASSAULT,828.0134277
155,Downsview,17003,2017,ASSAULT,852.7324829
155,Downsview,17003,2018,ASSAULT,776.3310547
155,Downsview,17003,2019,ASSAULT,861.9130859
155,Downsview,17003,2020,ASSAULT,766.6506958
155,Downsview,17003,2021,ASSAULT,801.3395386
155,Downsview,17003,2022,ASSAULT,906.0223999
155,Downsview,17003,2023,ASSAULT,1223.313477
155,Downsview,17003,2014,AUTOTHEFT,234.5037384
155,Downsview,17003,2015,AUTOTHEFT,202.8140411
155,Downsview,17003,2016,AUTOTHEFT,240.187088
155,Downsview,17003,2017,AUTOTHEFT,192.954071
155,Downsview,17003,2018,AUTOTHEFT,189.4981384
155,Downsview,17003,2019,AUTOTHEFT,415.8881226
155,Downsview,17003,2020,AUTOTHEFT,311.4518433
155,Downsview,17003,2021,AUTOTHEFT,364.7889099
155,Downsview,17003,2022,AUTOTHEFT,752.0578003
155,Downsview,17003,2023,AUTOTHEFT,558.7249146
155,Downsview,17003,2014,BIKETHEFT,44.36557388
155,Downsview,17003,2015,BIKETHEFT,25.35175514
155,Downsview,17003,2016,BIKETHEFT,56.88641739
155,Downsview,17003,2017,BIKETHEFT,24.89729881
155,Downsview,17003,2018,BIKETHEFT,61.12842941
155,Downsview,17003,2019,BIKETHEFT,48.21891403
155,Downsview,17003,2020,BIKETHEFT,29.94729233
155,Downsview,17003,2021,BIKETHEFT,35.88087463
155,Downsview,17003,2022,BIKETHEFT,35.28789037
155,Downsview,17003,2023,BIKETHEFT,47.05052185
155,Downsview,17003,2014,BREAKENTER,190.1381683
155,Downsview,17003,2015,BREAKENTER,209.1519775
155,Downsview,17003,2016,BREAKENTER,176.9799652
155,Downsview,17003,2017,BREAKENTER,161.8324432
155,Downsview,17003,2018,BREAKENTER,256.7394104
155,Downsview,17003,2019,BREAKENTER,223.0124817
155,Downsview,17003,2020,BREAKENTER,269.5256348
155,Downsview,17003,2021,BREAKENTER,167.4440918
155,Downsview,17003,2022,BREAKENTER,189.494873
155,Downsview,17003,2023,BREAKENTER,435.2173157
155,Downsview,17003,2014,HOMICIDE,6.337938786
155,Downsview,17003,2015,HOMICIDE,0.0
155,Downsview,17003,2016,HOMICIDE,0.0
155,Downsview,17003,2017,HOMICIDE,0.0
155,Downsview,17003,2018,HOMICIDE,6.112843037
155,Downsview,17003,2019,HOMICIDE,12.05472851
155,Downsview,17003,2020,HOMICIDE,11.97891712
155,Downsview,17003,2021,HOMICIDE,0.0
155,Downsview,17003,2022,HOMICIDE,0.0
155,Downsview,17003,2023,HOMICIDE,0.0
155,Downsview,17003,2014,ROBBERY,190.1381683
155,Downsview,17003,2015,ROBBERY,158.4484711
155,Downsview,17003,2016,ROBBERY,69.52783966
155,Downsview,17003,2017,ROBBERY,93.36486816
155,Downsview,17003,2018,ROBBERY,207.8366699
155,Downsview,17003,2019,ROBBERY,120.547287
155,Downsview,17003,2020,ROBBERY,41.9262085
155,Downsview,17003,2021,ROBBERY,65.78160858
155,Downsview,17003,2022,ROBBERY,148.0428772
155,Downsview,17003,2023,ROBBERY,164.6768188
155,Downsview,17003,2014,SHOOTING,25.35175514
155,Downsview,17003,2015,SHOOTING,12.67587757
155,Downsview,17003,2016,SHOOTING,12.64142609
155,Downsview,17003,2017,SHOOTING,31.12162399
155,Downsview,17003,2018,SHOOTING,12.22568607
155,Downsview,17003,2019,SHOOTING,42.19155121
155,Downsview,17003,2020,SHOOTING,17.96837616
155,Downsview,17003,2021,SHOOTING,0.0
155,Downsview,17003,2022,SHOOTING,23.68685913
155,Downsview,17003,2023,SHOOTING,17.64394569
155,Downsview,17003,2014,THEFTFROMMV,367.6004639
155,Downsview,17003,2015,THEFTFROMMV,323.2348938
155,Downsview,17003,2016,THEFTFROMMV,391.8842163
155,Downsview,17003,2017,THEFTFROMMV,317.4405518
155,Downsview,17003,2018,THEFTFROMMV,385.1091003
155,Downsview,17003,2019,THEFTFROMMV,433.9702148
155,Downsview,17003,2020,THEFTFROMMV,455.1988525
155,Downsview,17003,2021,THEFTFROMMV,328.90802
155,Downsview,17003,2022,THEFTFROMMV,376.404164
155,Downsview,17003,2023,THEFTFROMMV,411.6920471
155,Downsview,17003,2014,THEFTOVER,31.68969536
155,Downsview,17003,2015,THEFTOVER,69.71733093
155,Downsview,17003,2016,THEFTOVER,18.96213913
155,Downsview,17003,2017,THEFTOVER,80.91622162
155,Downsview,17003,2018,THEFTOVER,18.33852959
155,Downsview,17003,2019,THEFTOVER,42.19155121
155,Downsview,17003,2020,THEFTOVER,59.89458466
155,Downsview,17003,2021,THEFTOVER,29.90073013
155,Downsview,17003,2022,THEFTOVER,88.82572174
155,Downsview,17003,2023,THEFTOVER,99.98235321
154,Oakdale-Beverley Heights,21503,2014,ASSAULT,1086.689331
154,Oakdale-Beverley Heights,21503,2015,ASSAULT,1144.153442
154,Oakdale-Beverley Heights,21503,2016,ASSAULT,1135.80249
154,Oakdale-Beverley Heights,21503,2017,ASSAULT,1355.039917
154,Oakdale-Beverley Heights,21503,2018,ASSAULT,1450.876831
154,Oakdale-Beverley Heights,21503,2019,ASSAULT,1400.759766
154,Oakdale-Beverley Heights,21503,2020,ASSAULT,1111.741943
154,Oakdale-Beverley Heights,21503,2021,ASSAULT,1388.428223
154,Oakdale-Beverley Heights,21503,2022,ASSAULT,1458.480347
154,Oakdale-Beverley Heights,21503,2023,ASSAULT,2078.779785
154,Oakdale-Beverley Heights,21503,2014,AUTOTHEFT,324.5316467
154,Oakdale-Beverley Heights,21503,2015,AUTOTHEFT,345.2187195
154,Oakdale-Beverley Heights,21503,2016,AUTOTHEFT,251.8518524
154,Oakdale-Beverley Heights,21503,2017,AUTOTHEFT,258.3349609
154,Oakdale-Beverley Heights,21503,2018,AUTOTHEFT,369.9255371
154,Oakdale-Beverley Heights,21503,2019,AUTOTHEFT,441.5954285
154,Oakdale-Beverley Heights,21503,2020,AUTOTHEFT,487.2741089
154,Oakdale-Beverley Heights,21503,2021,AUTOTHEFT,544.946228
154,Oakdale-Beverley Heights,21503,2022,AUTOTHEFT,503.4109497
154,Oakdale-Beverley Heights,21503,2023,AUTOTHEFT,748.7327271
154,Oakdale-Beverley Heights,21503,2014,BIKETHEFT,24.5857296
154,Oakdale-Beverley Heights,21503,2015,BIKETHEFT,39.4535675
154,Oakdale-Beverley Heights,21503,2016,BIKETHEFT,34.56790161
154,Oakdale-Beverley Heights,21503,2017,BIKETHEFT,4.87424469
154,Oakdale-Beverley Heights,21503,2018,BIKETHEFT,33.6295929
154,Oakdale-Beverley Heights,21503,2019,BIKETHEFT,37.98670578
154,Oakdale-Beverley Heights,21503,2020,BIKETHEFT,52.03898239
154,Oakdale-Beverley Heights,21503,2021,BIKETHEFT,42.64796448
154,Oakdale-Beverley Heights,21503,2022,BIKETHEFT,65.10719434
154,Oakdale-Beverley Heights,21503,2023,BIKETHEFT,55.8061676
154,Oakdale-Beverley Heights,21503,2014,BREAKENTER,280.2773132
154,Oakdale-Beverley Heights,21503,2015,BREAKENTER,212.0629272
154,Oakdale-Beverley Heights,21503,2016,BREAKENTER,118.5185165
154,Oakdale-Beverley Heights,21503,2017,BREAKENTER,155.9758301
154,Oakdale-Beverley Heights,21503,2018,BREAKENTER,211.3860168
154,Oakdale-Beverley Heights,21503,2019,BREAKENTER,379.8670349
154,Oakdale-Beverley Heights,21503,2020,BREAKENTER,208.1559296
154,Oakdale-Beverley Heights,21503,2021,BREAKENTER,298.5357666
154,Oakdale-Beverley Heights,21503,2022,BREAKENTER,235.2387695
154,Oakdale-Beverley Heights,21503,2023,BREAKENTER,413.8957214
154,Oakdale-Beverley Heights,21503,2014,HOMICIDE,0.0
154,Oakdale-Beverley Heights,21503,2015,HOMICIDE,0.0
154,Oakdale-Beverley Heights,21503,2016,HOMICIDE,4.938271523
154,Oakdale-Beverley Heights,21503,2017,HOMICIDE,9.74848938
154,Oakdale-Beverley Heights,21503,2018,HOMICIDE,0.0
154,Oakdale-Beverley Heights,21503,2019,HOMICIDE,4.748338223
154,Oakdale-Beverley Heights,21503,2020,HOMICIDE,0.0
154,Oakdale-Beverley Heights,21503,2021,HOMICIDE,0.0
154,Oakdale-Beverley Heights,21503,2022,HOMICIDE,9.409550667
154,Oakdale-Beverley Heights,21503,2023,HOMICIDE,4.650513649
154,Oakdale-Beverley Heights,21503,2014,ROBBERY,201.6029968
154,Oakdale-Beverley Heights,21503,2015,ROBBERY,192.3361511
154,Oakdale-Beverley Heights,21503,2016,ROBBERY,177.777771
154,Oakdale-Beverley Heights,21503,2017,ROBBERY,238.8379822
154,Oakdale-Beverley Heights,21503,2018,ROBBERY,182.5606537
154,Oakdale-Beverley Heights,21503,2019,ROBBERY,194.6818542
154,Oakdale-Beverley Heights,21503,2020,ROBBERY,236.5408325
154,Oakdale-Beverley Heights,21503,2021,ROBBERY,137.4212189
154,Oakdale-Beverley Heights,21503,2022,ROBBERY,183.4862366
154,Oakdale-Beverley Heights,21503,2023,ROBBERY,139.5154114
154,Oakdale-Beverley Heights,21503,2014,SHOOTING,19.66858482
154,Oakdale-Beverley Heights,21503,2015,SHOOTING,19.72678375
154,Oakdale-Beverley Heights,21503,2016,SHOOTING,19.75308609
154,Oakdale-Beverley Heights,21503,2017,SHOOTING,29.24546623
154,Oakdale-Beverley Heights,21503,2018,SHOOTING,33.6295929
154,Oakdale-Beverley Heights,21503,2019,SHOOTING,14.24501419
154,Oakdale-Beverley Heights,21503,2020,SHOOTING,23.65408325
154,Oakdale-Beverley Heights,21503,2021,SHOOTING,42.64796448
154,Oakdale-Beverley Heights,21503,2022,SHOOTING,32.9334259
154,Oakdale-Beverley Heights,21503,2023,SHOOTING,27.9030838
154,Oakdale-Beverley Heights,21503,2014,THEFTFROMMV,368.7859497
154,Oakdale-Beverley Heights,21503,2015,THEFTFROMMV,202.1995392
154,Oakdale-Beverley Heights,21503,2016,THEFTFROMMV,212.3456726
154,Oakdale-Beverley Heights,21503,2017,THEFTFROMMV,302.2031555
154,Oakdale-Beverley Heights,21503,2018,THEFTFROMMV,562.0946655
154,Oakdale-Beverley Heights,21503,2019,THEFTFROMMV,565.0522461
154,Oakdale-Beverley Heights,21503,2020,THEFTFROMMV,747.4689941
154,Oakdale-Beverley Heights,21503,2021,THEFTFROMMV,535.4688721
154,Oakdale-Beverley Heights,21503,2022,THEFTFROMMV,492.9544715
154,Oakdale-Beverley Heights,21503,2023,THEFTFROMMV,339.4875183
154,Oakdale-Beverley Heights,21503,2014,THEFTOVER,49.1714592
154,Oakdale-Beverley Heights,21503,2015,THEFTOVER,19.72678375
154,Oakdale-Beverley Heights,21503,2016,THEFTOVER,39.50617218
154,Oakdale-Beverley Heights,21503,2017,THEFTOVER,43.86820221
154,Oakdale-Beverley Heights,21503,2018,THEFTOVER,52.84650421
154,Oakdale-Beverley Heights,21503,2019,THEFTOVER,33.23836517
154,Oakdale-Beverley Heights,21503,2020,THEFTOVER,66.23143005
154,Oakdale-Beverley Heights,21503,2021,THEFTOVER,85.29592896
154,Oakdale-Beverley Heights,21503,2022,THEFTOVER,89.39073181
154,Oakdale-Beverley Heights,21503,2023,THEFTOVER,106.9618225
153,Avondale,16149,2014,ASSAULT,296.088501
153,Avondale,16149,2015,ASSAULT,295.42099
153,Avondale,16149,2016,ASSAULT,301.3948364
153,Avondale,16149,2017,ASSAULT,335.8694763
153,Avondale,16149,2018,ASSAULT,495.3809204
153,Avondale,16149,2019,ASSAULT,301.8174744
153,Avondale,16149,2020,ASSAULT,278.2991333
153,Avondale,16149,2021,ASSAULT,360.2676392
153,Avondale,16149,2022,ASSAULT,234.1772156
153,Avondale,16149,2023,ASSAULT,309.6166992
